COUNTY_CODE|STATENAME|COUNTY|MA_REGION_CODE|MA_REGION|PDP_REGION_CODE|PDP_REGION
11180|Georgia|Candler|08|Georgia and South Carolina|10|Georgia
11190|Georgia|Carroll|08|Georgia and South Carolina|10|Georgia
11200|Georgia|Catoosa|08|Georgia and South Carolina|10|Georgia
11210|Georgia|Charlton|08|Georgia and South Carolina|10|Georgia
11220|Georgia|Chatham|08|Georgia and South Carolina|10|Georgia
11230|Georgia|Chattahoochee|08|Georgia and South Carolina|10|Georgia
11240|Georgia|Chattooga|08|Georgia and South Carolina|10|Georgia
11250|Georgia|Cherokee|08|Georgia and South Carolina|10|Georgia
11260|Georgia|Clarke|08|Georgia and South Carolina|10|Georgia
11270|Georgia|Clay|08|Georgia and South Carolina|10|Georgia
11280|Georgia|Clayton|08|Georgia and South Carolina|10|Georgia
11281|Georgia|Clinch|08|Georgia and South Carolina|10|Georgia
11290|Georgia|Cobb|08|Georgia and South Carolina|10|Georgia
11291|Georgia|Coffee|08|Georgia and South Carolina|10|Georgia
11300|Georgia|Colquitt|08|Georgia and South Carolina|10|Georgia
11310|Georgia|Columbia|08|Georgia and South Carolina|10|Georgia
11311|Georgia|Cook|08|Georgia and South Carolina|10|Georgia
11320|Georgia|Coweta|08|Georgia and South Carolina|10|Georgia
11330|Georgia|Crawford|08|Georgia and South Carolina|10|Georgia
11340|Georgia|Crisp|08|Georgia and South Carolina|10|Georgia
11341|Georgia|Dade|08|Georgia and South Carolina|10|Georgia
11350|Georgia|Dawson|08|Georgia and South Carolina|10|Georgia
11360|Georgia|Decatur|08|Georgia and South Carolina|10|Georgia
11370|Georgia|DeKalb|08|Georgia and South Carolina|10|Georgia
11380|Georgia|Dodge|08|Georgia and South Carolina|10|Georgia
11381|Georgia|Dooly|08|Georgia and South Carolina|10|Georgia
11390|Georgia|Dougherty|08|Georgia and South Carolina|10|Georgia
11400|Georgia|Douglas|08|Georgia and South Carolina|10|Georgia
11410|Georgia|Early|08|Georgia and South Carolina|10|Georgia
11420|Georgia|Echols|08|Georgia and South Carolina|10|Georgia
11421|Georgia|Effingham|08|Georgia and South Carolina|10|Georgia
11430|Georgia|Elbert|08|Georgia and South Carolina|10|Georgia
11440|Georgia|Emanuel|08|Georgia and South Carolina|10|Georgia
11441|Georgia|Evans|08|Georgia and South Carolina|10|Georgia
11450|Georgia|Fannin|08|Georgia and South Carolina|10|Georgia
11451|Georgia|Fayette|08|Georgia and South Carolina|10|Georgia
11460|Georgia|Floyd|08|Georgia and South Carolina|10|Georgia
11461|Georgia|Forsyth|08|Georgia and South Carolina|10|Georgia
11462|Georgia|Franklin|08|Georgia and South Carolina|10|Georgia
11470|Georgia|Fulton|08|Georgia and South Carolina|10|Georgia
11471|Georgia|Gilmer|08|Georgia and South Carolina|10|Georgia
11480|Georgia|Glascock|08|Georgia and South Carolina|10|Georgia
11490|Georgia|Glynn|08|Georgia and South Carolina|10|Georgia
11500|Georgia|Gordon|08|Georgia and South Carolina|10|Georgia
11510|Georgia|Grady|08|Georgia and South Carolina|10|Georgia
11520|Georgia|Greene|08|Georgia and South Carolina|10|Georgia
11530|Georgia|Gwinnett|08|Georgia and South Carolina|10|Georgia
11540|Georgia|Habersham|08|Georgia and South Carolina|10|Georgia
11550|Georgia|Hall|08|Georgia and South Carolina|10|Georgia
11560|Georgia|Hancock|08|Georgia and South Carolina|10|Georgia
11570|Georgia|Haralson|08|Georgia and South Carolina|10|Georgia
11580|Georgia|Harris|08|Georgia and South Carolina|10|Georgia
11581|Georgia|Hart|08|Georgia and South Carolina|10|Georgia
11590|Georgia|Heard|08|Georgia and South Carolina|10|Georgia
11591|Georgia|Henry|08|Georgia and South Carolina|10|Georgia
11600|Georgia|Houston|08|Georgia and South Carolina|10|Georgia
11601|Georgia|Irwin|08|Georgia and South Carolina|10|Georgia
11610|Georgia|Jackson|08|Georgia and South Carolina|10|Georgia
11611|Georgia|Jasper|08|Georgia and South Carolina|10|Georgia
11612|Georgia|Jeff Davis|08|Georgia and South Carolina|10|Georgia
11620|Georgia|Jefferson|08|Georgia and South Carolina|10|Georgia
11630|Georgia|Jenkins|08|Georgia and South Carolina|10|Georgia
11640|Georgia|Johnson|08|Georgia and South Carolina|10|Georgia
11650|Georgia|Jones|08|Georgia and South Carolina|10|Georgia
11651|Georgia|Lamar|08|Georgia and South Carolina|10|Georgia
11652|Georgia|Lanier|08|Georgia and South Carolina|10|Georgia
11660|Georgia|Laurens|08|Georgia and South Carolina|10|Georgia
11670|Georgia|Lee|08|Georgia and South Carolina|10|Georgia
11680|Georgia|Liberty|08|Georgia and South Carolina|10|Georgia
11690|Georgia|Lincoln|08|Georgia and South Carolina|10|Georgia
11691|Georgia|Long|08|Georgia and South Carolina|10|Georgia
11700|Georgia|Lowndes|08|Georgia and South Carolina|10|Georgia
11701|Georgia|Lumpkin|08|Georgia and South Carolina|10|Georgia
11702|Georgia|McDuffie|08|Georgia and South Carolina|10|Georgia
11703|Georgia|McIntosh|08|Georgia and South Carolina|10|Georgia
11710|Georgia|Macon|08|Georgia and South Carolina|10|Georgia
11720|Georgia|Madison|08|Georgia and South Carolina|10|Georgia
11730|Georgia|Marion|08|Georgia and South Carolina|10|Georgia
11740|Georgia|Meriwether|08|Georgia and South Carolina|10|Georgia
11741|Georgia|Miller|08|Georgia and South Carolina|10|Georgia
11750|Georgia|Mitchell|08|Georgia and South Carolina|10|Georgia
11760|Georgia|Monroe|08|Georgia and South Carolina|10|Georgia
11770|Georgia|Montgomery|08|Georgia and South Carolina|10|Georgia
11771|Georgia|Morgan|08|Georgia and South Carolina|10|Georgia
11772|Georgia|Murray|08|Georgia and South Carolina|10|Georgia
11780|Georgia|Muscogee|08|Georgia and South Carolina|10|Georgia
11790|Georgia|Newton|08|Georgia and South Carolina|10|Georgia
11800|Georgia|Oconee|08|Georgia and South Carolina|10|Georgia
11801|Georgia|Oglethorpe|08|Georgia and South Carolina|10|Georgia
11810|Georgia|Paulding|08|Georgia and South Carolina|10|Georgia
11811|Georgia|Peach|08|Georgia and South Carolina|10|Georgia
11812|Georgia|Pickens|08|Georgia and South Carolina|10|Georgia
11820|Georgia|Pierce|08|Georgia and South Carolina|10|Georgia
11821|Georgia|Pike|08|Georgia and South Carolina|10|Georgia
11830|Georgia|Polk|08|Georgia and South Carolina|10|Georgia
11831|Georgia|Pulaski|08|Georgia and South Carolina|10|Georgia
11832|Georgia|Putnam|08|Georgia and South Carolina|10|Georgia
11833|Georgia|Quitman|08|Georgia and South Carolina|10|Georgia
11834|Georgia|Rabun|08|Georgia and South Carolina|10|Georgia
11835|Georgia|Randolph|08|Georgia and South Carolina|10|Georgia
11840|Georgia|Richmond|08|Georgia and South Carolina|10|Georgia
11841|Georgia|Rockdale|08|Georgia and South Carolina|10|Georgia
11842|Georgia|Schley|08|Georgia and South Carolina|10|Georgia
11850|Georgia|Screven|08|Georgia and South Carolina|10|Georgia
11851|Georgia|Seminole|08|Georgia and South Carolina|10|Georgia
11860|Georgia|Spalding|08|Georgia and South Carolina|10|Georgia
11861|Georgia|Stephens|08|Georgia and South Carolina|10|Georgia
11862|Georgia|Stewart|08|Georgia and South Carolina|10|Georgia
11870|Georgia|Sumter|08|Georgia and South Carolina|10|Georgia
11880|Georgia|Talbot|08|Georgia and South Carolina|10|Georgia
11881|Georgia|Taliaferro|08|Georgia and South Carolina|10|Georgia
11882|Georgia|Tattnall|08|Georgia and South Carolina|10|Georgia
11883|Georgia|Taylor|08|Georgia and South Carolina|10|Georgia
11884|Georgia|Telfair|08|Georgia and South Carolina|10|Georgia
11885|Georgia|Terrell|08|Georgia and South Carolina|10|Georgia
11890|Georgia|Thomas|08|Georgia and South Carolina|10|Georgia
11900|Georgia|Tift|08|Georgia and South Carolina|10|Georgia
11901|Georgia|Toombs|08|Georgia and South Carolina|10|Georgia
11902|Georgia|Towns|08|Georgia and South Carolina|10|Georgia
11903|Georgia|Treutlen|08|Georgia and South Carolina|10|Georgia
11910|Georgia|Troup|08|Georgia and South Carolina|10|Georgia
11911|Georgia|Turner|08|Georgia and South Carolina|10|Georgia
11912|Georgia|Twiggs|08|Georgia and South Carolina|10|Georgia
11913|Georgia|Union|08|Georgia and South Carolina|10|Georgia
11920|Georgia|Upson|08|Georgia and South Carolina|10|Georgia
11921|Georgia|Walker|08|Georgia and South Carolina|10|Georgia
11930|Georgia|Walton|08|Georgia and South Carolina|10|Georgia
11940|Georgia|Ware|08|Georgia and South Carolina|10|Georgia
11941|Georgia|Warren|08|Georgia and South Carolina|10|Georgia
11950|Georgia|Washington|08|Georgia and South Carolina|10|Georgia
11960|Georgia|Wayne|08|Georgia and South Carolina|10|Georgia
11961|Georgia|Webster|08|Georgia and South Carolina|10|Georgia
11962|Georgia|Wheeler|08|Georgia and South Carolina|10|Georgia
11963|Georgia|White|08|Georgia and South Carolina|10|Georgia
11970|Georgia|Whitfield|08|Georgia and South Carolina|10|Georgia
11971|Georgia|Wilcox|08|Georgia and South Carolina|10|Georgia
11972|Georgia|Wilkes|08|Georgia and South Carolina|10|Georgia
11973|Georgia|Wilkinson|08|Georgia and South Carolina|10|Georgia
11980|Georgia|Worth|08|Georgia and South Carolina|10|Georgia
12010|Hawaii|Hawaii|25|Hawaii|33|Hawaii
12020|Hawaii|Honolulu|25|Hawaii|33|Hawaii
12030|Hawaii|Kalawao|25|Hawaii|33|Hawaii
12040|Hawaii|Kauai|25|Hawaii|33|Hawaii
12050|Hawaii|Maui|25|Hawaii|33|Hawaii
13000|Idaho|Ada|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13010|Idaho|Adams|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13020|Idaho|Bannock|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13030|Idaho|Bear Lake|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13040|Idaho|Benewah|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13050|Idaho|Bingham|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13060|Idaho|Blaine|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13070|Idaho|Boise|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13080|Idaho|Bonner|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13090|Idaho|Bonneville|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13100|Idaho|Boundary|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13110|Idaho|Butte|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13120|Idaho|Camas|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13130|Idaho|Canyon|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13140|Idaho|Caribou|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13150|Idaho|Cassia|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13160|Idaho|Clark|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13170|Idaho|Clearwater|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13180|Idaho|Custer|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13190|Idaho|Elmore|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13200|Idaho|Franklin|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13210|Idaho|Fremont|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13220|Idaho|Gem|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13230|Idaho|Gooding|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13240|Idaho|Idaho|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13250|Idaho|Jefferson|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13260|Idaho|Jerome|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13270|Idaho|Kootenai|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13280|Idaho|Latah|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13290|Idaho|Lemhi|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13300|Idaho|Lewis|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13310|Idaho|Lincoln|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13320|Idaho|Madison|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13330|Idaho|Minidoka|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13340|Idaho|Nez Perce|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13350|Idaho|Oneida|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13360|Idaho|Owyhee|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13370|Idaho|Payette|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13380|Idaho|Power|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13390|Idaho|Shoshone|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13400|Idaho|Teton|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13410|Idaho|Twin Falls|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13420|Idaho|Valley|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
13430|Idaho|Washington|23|Northwest (Idaho, Oregon, Utah and Washington)|31|Idaho, Utah
14000|Illinois|Adams|14|Illinois and Wisconsin|17|Illinois
14010|Illinois|Alexander|14|Illinois and Wisconsin|17|Illinois
14020|Illinois|Bond|14|Illinois and Wisconsin|17|Illinois
14030|Illinois|Boone|14|Illinois and Wisconsin|17|Illinois
14040|Illinois|Brown|14|Illinois and Wisconsin|17|Illinois
14050|Illinois|Bureau|14|Illinois and Wisconsin|17|Illinois
14060|Illinois|Calhoun|14|Illinois and Wisconsin|17|Illinois
14070|Illinois|Carroll|14|Illinois and Wisconsin|17|Illinois
14080|Illinois|Cass|14|Illinois and Wisconsin|17|Illinois
14090|Illinois|Champaign|14|Illinois and Wisconsin|17|Illinois
14100|Illinois|Christian|14|Illinois and Wisconsin|17|Illinois
14110|Illinois|Clark|14|Illinois and Wisconsin|17|Illinois
14120|Illinois|Clay|14|Illinois and Wisconsin|17|Illinois
14130|Illinois|Clinton|14|Illinois and Wisconsin|17|Illinois
14140|Illinois|Coles|14|Illinois and Wisconsin|17|Illinois
14141|Illinois|Cook|14|Illinois and Wisconsin|17|Illinois
14150|Illinois|Crawford|14|Illinois and Wisconsin|17|Illinois
14160|Illinois|Cumberland|14|Illinois and Wisconsin|17|Illinois
14170|Illinois|DeKalb|14|Illinois and Wisconsin|17|Illinois
14180|Illinois|De Witt|14|Illinois and Wisconsin|17|Illinois
14190|Illinois|Douglas|14|Illinois and Wisconsin|17|Illinois
14250|Illinois|DuPage|14|Illinois and Wisconsin|17|Illinois
14310|Illinois|Edgar|14|Illinois and Wisconsin|17|Illinois
14320|Illinois|Edwards|14|Illinois and Wisconsin|17|Illinois
14330|Illinois|Effingham|14|Illinois and Wisconsin|17|Illinois
14340|Illinois|Fayette|14|Illinois and Wisconsin|17|Illinois
14350|Illinois|Ford|14|Illinois and Wisconsin|17|Illinois
14360|Illinois|Franklin|14|Illinois and Wisconsin|17|Illinois
14370|Illinois|Fulton|14|Illinois and Wisconsin|17|Illinois
14380|Illinois|Gallatin|14|Illinois and Wisconsin|17|Illinois
14390|Illinois|Greene|14|Illinois and Wisconsin|17|Illinois
14400|Illinois|Grundy|14|Illinois and Wisconsin|17|Illinois
14410|Illinois|Hamilton|14|Illinois and Wisconsin|17|Illinois
14420|Illinois|Hancock|14|Illinois and Wisconsin|17|Illinois
14421|Illinois|Hardin|14|Illinois and Wisconsin|17|Illinois
14440|Illinois|Henderson|14|Illinois and Wisconsin|17|Illinois
14450|Illinois|Henry|14|Illinois and Wisconsin|17|Illinois
14460|Illinois|Iroquois|14|Illinois and Wisconsin|17|Illinois
14470|Illinois|Jackson|14|Illinois and Wisconsin|17|Illinois
14480|Illinois|Jasper|14|Illinois and Wisconsin|17|Illinois
14490|Illinois|Jefferson|14|Illinois and Wisconsin|17|Illinois
14500|Illinois|Jersey|14|Illinois and Wisconsin|17|Illinois
14510|Illinois|Jo Daviess|14|Illinois and Wisconsin|17|Illinois
14520|Illinois|Johnson|14|Illinois and Wisconsin|17|Illinois
14530|Illinois|Kane|14|Illinois and Wisconsin|17|Illinois
14540|Illinois|Kankakee|14|Illinois and Wisconsin|17|Illinois
14550|Illinois|Kendall|14|Illinois and Wisconsin|17|Illinois
14560|Illinois|Knox|14|Illinois and Wisconsin|17|Illinois
14570|Illinois|Lake|14|Illinois and Wisconsin|17|Illinois
14580|Illinois|La Salle|14|Illinois and Wisconsin|17|Illinois
14590|Illinois|Lawrence|14|Illinois and Wisconsin|17|Illinois
14600|Illinois|Lee|14|Illinois and Wisconsin|17|Illinois
14610|Illinois|Livingston|14|Illinois and Wisconsin|17|Illinois
14620|Illinois|Logan|14|Illinois and Wisconsin|17|Illinois
14630|Illinois|McDonough|14|Illinois and Wisconsin|17|Illinois
14640|Illinois|McHenry|14|Illinois and Wisconsin|17|Illinois
14650|Illinois|McLean|14|Illinois and Wisconsin|17|Illinois
14660|Illinois|Macon|14|Illinois and Wisconsin|17|Illinois
14670|Illinois|Macoupin|14|Illinois and Wisconsin|17|Illinois
14680|Illinois|Madison|14|Illinois and Wisconsin|17|Illinois
14690|Illinois|Marion|14|Illinois and Wisconsin|17|Illinois
14700|Illinois|Marshall|14|Illinois and Wisconsin|17|Illinois
14710|Illinois|Mason|14|Illinois and Wisconsin|17|Illinois
14720|Illinois|Massac|14|Illinois and Wisconsin|17|Illinois
14730|Illinois|Menard|14|Illinois and Wisconsin|17|Illinois
14740|Illinois|Mercer|14|Illinois and Wisconsin|17|Illinois
14750|Illinois|Monroe|14|Illinois and Wisconsin|17|Illinois
14760|Illinois|Montgomery|14|Illinois and Wisconsin|17|Illinois
14770|Illinois|Morgan|14|Illinois and Wisconsin|17|Illinois
14780|Illinois|Moultrie|14|Illinois and Wisconsin|17|Illinois
14790|Illinois|Ogle|14|Illinois and Wisconsin|17|Illinois
14800|Illinois|Peoria|14|Illinois and Wisconsin|17|Illinois
14810|Illinois|Perry|14|Illinois and Wisconsin|17|Illinois
14820|Illinois|Piatt|14|Illinois and Wisconsin|17|Illinois
14830|Illinois|Pike|14|Illinois and Wisconsin|17|Illinois
14831|Illinois|Pope|14|Illinois and Wisconsin|17|Illinois
14850|Illinois|Pulaski|14|Illinois and Wisconsin|17|Illinois
14860|Illinois|Putnam|14|Illinois and Wisconsin|17|Illinois
14870|Illinois|Randolph|14|Illinois and Wisconsin|17|Illinois
14880|Illinois|Richland|14|Illinois and Wisconsin|17|Illinois
14890|Illinois|Rock Island|14|Illinois and Wisconsin|17|Illinois
14900|Illinois|St. Clair|14|Illinois and Wisconsin|17|Illinois
14910|Illinois|Saline|14|Illinois and Wisconsin|17|Illinois
14920|Illinois|Sangamon|14|Illinois and Wisconsin|17|Illinois
14921|Illinois|Schuyler|14|Illinois and Wisconsin|17|Illinois
14940|Illinois|Scott|14|Illinois and Wisconsin|17|Illinois
14950|Illinois|Shelby|14|Illinois and Wisconsin|17|Illinois
14960|Illinois|Stark|14|Illinois and Wisconsin|17|Illinois
14970|Illinois|Stephenson|14|Illinois and Wisconsin|17|Illinois
14980|Illinois|Tazewell|14|Illinois and Wisconsin|17|Illinois
14981|Illinois|Union|14|Illinois and Wisconsin|17|Illinois
14982|Illinois|Vermilion|14|Illinois and Wisconsin|17|Illinois
14983|Illinois|Wabash|14|Illinois and Wisconsin|17|Illinois
14984|Illinois|Warren|14|Illinois and Wisconsin|17|Illinois
14985|Illinois|Washington|14|Illinois and Wisconsin|17|Illinois
14986|Illinois|Wayne|14|Illinois and Wisconsin|17|Illinois
14987|Illinois|White|14|Illinois and Wisconsin|17|Illinois
14988|Illinois|Whiteside|14|Illinois and Wisconsin|17|Illinois
14989|Illinois|Will|14|Illinois and Wisconsin|17|Illinois
14990|Illinois|Williamson|14|Illinois and Wisconsin|17|Illinois
14991|Illinois|Winnebago|14|Illinois and Wisconsin|17|Illinois
14992|Illinois|Woodford|14|Illinois and Wisconsin|17|Illinois
15000|Indiana|Adams|13|Indiana and Kentucky|15|Indiana, Kentucky
15010|Indiana|Allen|13|Indiana and Kentucky|15|Indiana, Kentucky
15020|Indiana|Bartholomew|13|Indiana and Kentucky|15|Indiana, Kentucky
